Precipitation,Net_Radiation,Soil_Moisture,Evapotranspiration,Runoff,Time,Drainage,Infiltration
3.0248632,4.662444628225668,3.479634423507877,0.23733466095878147,0.0,2010-04-09,1.0108189155333411,3.0248632
0.0,4.667539849464657,1.6950901127871156,0.33962886194712255,0.0,2010-04-10,1.4449154487736389,0.0
0.0,4.672635070703649,0.44929351710212084,0.23730561026555658,0.0,2010-04-11,1.0084909854194382,0.0
0.19158919,4.677730291942638,0.0,0.12230662998513923,0.0,2010-04-12,0.5192071939614016,0.19158919
0.017659856,4.682825513181629,0.017659856,0.0,0.0,2010-04-13,0.0,0.017659856
0.31702664,4.687920734420618,0.20744907318057879,0.0243009686352985,0.0,2010-04-14,0.10293645418412274,0.31702664
1.5314267,4.693015955659609,1.302694338009445,0.0833791620657197,0.0,2010-04-15,0.35280227310541423,1.5314267
0.2754107,4.9896276962245265,0.47186787001294406,0.22214633397226613,0.0,2010-04-16,0.8840908340242347,0.2754107
3.2678323,5.286239436789443,3.0659624696688397,0.1416468039666462,0.0,2010-04-17,0.5320908963774578,3.2678323
1.0197924,5.582851177354361,2.348124949218006,0.38131967504187764,0.0,2010-04-18,1.3563102454089564,1.0197924
0.354315,5.8794629179192786,1.164042137361041,0.3514374209715726,0.0,2010-04-19,1.1869603908853923,0.354315
0.000712091,6.176074658484196,0.0691116543727619,0.25992415106305455,0.0,2010-04-20,0.8357184229252246,0.000712091
0.52832466,6.4726863990491115,0.3274260272753857,0.06637582875680668,0.0,2010-04-21,0.2036344583405695,0.52832466
0.059245747,6.769298139614029,0.0,0.15109496332201053,0.0,2010-04-22,0.44323313996725405,0.059245747
0.14433397,7.065909880178945,0.14433397,0.0,0.0,2010-04-23,0.0,0.14433397
0.0,7.346033227640033,0.0,0.10886465815331366,0.0,2010-04-24,0.29427942843494853,0.0
0.041021302,7.6261565751011196,0.041021302,0.0,0.0,2010-04-25,0.0,0.041021302
0.38810065,7.906279922562206,0.209773792340672,0.062463548559322415,0.0,2010-04-26,0.1568846111000056,0.38810065
0.048009746,8.186403270023293,0.0,0.14625761779217927,0.0,2010-04-27,0.3547735551086118,0.048009746
0.0343951,8.466526617484382,0.0343951,0.0,0.0,2010-04-28,0.0,0.0343951
4.8528647,8.746649964945467,4.680327641181042,0.06327611126091075,0.0,2010-04-29,0.14365604755804748,4.8528647
8.031602,9.026773312406554,10.274398239490907,0.761763940283683,0.0,2010-04-30,1.675767461406452,8.031602
13.2163315,9.306896659867641,19.844182613385623,1.163678030946513,0.0,2010-05-01,2.482869095158773,13.2163315
1.2341182,10.034831555792833,15.884001003871019,1.7437187616284118,0.0,2010-05-02,3.4505810478861925,1.2341182
1.9158734,10.762766451718024,13.039517523091975,1.6732221894637116,0.0,2010-05-03,3.0871346913153324,1.9158734
0.49638122,11.490701347643217,9.120255647770751,1.618553444656593,0.0,2010-05-04,2.7970896506646303,0.49638122
1.0662708,12.218636243568408,6.407881282427019,1.4393817366845205,0.0,2010-05-05,2.3392634286592116,1.0662708
0.72232467,12.946571139493601,3.891022751887744,1.2783852075129127,0.0,2010-05-06,1.9607979930263626,0.72232467
0.05671258,13.674506035418792,1.3676032351668983,1.0521878401680596,0.0,2010-05-07,1.527944256552786,0.05671258
0.0075038057,14.402440931343984,0.0,0.6570008154066929,0.0,2010-05-08,0.9058487407399421,0.0075038057
-1.6653345e-13,15.130375827269177,0.0,0.0,0.0,2010-05-09,0.0,0.0
5.247192,15.545603448310786,5.247192,0.0,0.0,2010-05-10,0.0,5.247192
0.81335676,15.960831069352391,2.8600379722456784,1.426161554936836,0.0,2010-05-11,1.7743492328174857,0.81335676
0.023944372,16.376058690393997,0.49371018543023437,1.0803016311517846,0.0,2010-05-12,1.3099705276636597,0.023944372
7.953739,16.791286311435606,7.442958081121031,0.4602245232497558,0.0,2010-05-13,0.5442665810594479,7.953739
17.216167,17.206513932477215,20.714772911536528,1.8311141686313144,0.0,2010-05-14,2.113238000953186,17.216167
0.80670464,17.62174155351882,14.867500157265443,3.128518027476182,0.0,2010-05-15,3.5254593667949026,0.80670464
2.261443,18.036969174560426,11.429331905105457,2.7128906267316117,0.0,2010-05-16,2.9867206254283754,2.261443
10.105153,18.452196795602035,16.482412558314454,2.4333705418763465,0.0,2010-05-17,2.6187018049146555,10.105153
1.7206672,18.46156115098806,12.134659157243053,2.9236714004214233,0.0,2010-05-18,3.1447492006499775,1.7206672
4.076206,18.47092550637409,11.002694648484058,2.509875585229355,0.0,2010-05-19,2.698294923529641,4.076206
4.8318357,18.480289861760113,10.874012389220809,2.391156795648754,0.0,2010-05-20,2.5693611636144955,4.8318357
-1.6653345e-13,18.489654217146143,5.941383125542076,2.378337300426981,0.0,2010-05-21,2.5542919632517513,0.0
