Precipitation,Net_Radiation,Soil_Moisture,Evapotranspiration,Runoff,Time,Drainage,Infiltration
0.3833856,10.914367665446655,4.852717342630111,0.663327113864762,0.0,2010-03-25,1.3999190601588818,0.3833856
7.8434277,11.069800854901414,10.909718675864958,0.5798546934738265,0.0,2010-03-26,1.2065716732913272,7.8434277
7.709261,11.225234044356178,15.928224093189506,0.8816354642865474,0.0,2010-03-27,1.8091201183889054,7.709261
7.7244782,11.38066723381094,20.38669564091164,1.080036106283055,0.0,2010-03-28,2.185970545994811,7.7244782
1.8459352,11.5361004232657,18.521007822925654,1.2385664694466085,0.0,2010-03-29,2.4730565485393763,1.8459352
4.706982,11.69153361272046,19.674369530522696,1.196439275408782,0.0,2010-03-30,2.3571810169941756,4.706982
1.9251449,12.132782710063502,17.89037807622906,1.2796691577345207,0.0,2010-03-31,2.4294671965591155,1.9251449
5.484092,12.574031807406541,19.79311450376816,1.2646524359177842,0.0,2010-04-01,2.316703136543117,5.484092
1.8788242,13.01528090474958,17.858266573633045,1.3768844185913989,0.0,2010-04-02,2.4367877115437135,1.8788242
6.8728476,13.45653000209262,21.064295228371527,1.3521958718238758,0.0,2010-04-03,2.3146230734376414,6.8728476
1.2363935,13.89777909943566,18.27014806372973,1.5167211467544326,0.0,2010-04-04,2.513819517887364,1.2363935
0.75091904,14.3390281967787,15.22250788758523,1.4573961677604468,0.0,2010-04-05,2.3411630483840544,0.75091904
0.0,14.78027729412174,11.714274673501617,1.37123710592722,0.0,2010-04-06,2.1369961081563926,0.0
0.0,15.22152639146478,8.600828224608186,1.2388045092018842,0.0,2010-04-07,1.8746419396915468,0.0
0.149671,16.034479423629694,6.026003648768899,1.118180392762673,0.0,2010-04-08,1.606315183076614,0.149671
0.1306683,16.847432455794614,3.828715492410727,0.983411516748242,0.0,2010-04-09,1.3445449396099298,0.1306683
0.31485748,17.66038548795953,2.2501379732580444,0.8217005881518892,0.0,2010-04-10,1.0717344110007938,0.31485748
4.038234,18.473338520124447,4.807836659170659,0.6589262878605467,0.0,2010-04-11,0.8216090262268382,4.038234
0.57924396,19.28629155228936,3.1805357364554068,1.005565699818564,0.0,2010-04-12,1.2009791828966885,0.57924396
1.1063421,20.099244584454276,2.457718722672695,0.8523476064095535,0.0,2010-04-13,0.9768115073731585,1.1063421
4.4369473,20.912197616619192,5.256429637911853,0.7795655416540038,0.0,2010-04-14,0.8586708431068383,4.4369473
1.1376902,21.72515064878411,3.953970553480392,1.1843909910590635,0.0,2010-04-15,1.2557582933723972,1.1376902
0.45962715,22.416227713583805,2.264570680518499,1.0599029868465766,0.0,2010-04-16,1.0891240361153167,0.45962715
0.0,23.107304778383508,0.6134763892463528,0.8268545178108372,0.0,2010-04-17,0.8242397734613088,0.0
0.0006783217,23.798381843183208,0.0,0.4432341618323791,0.0,2010-04-18,0.4290022339964046,0.0006783217
0.0,24.489458907982907,0.0,0.0,0.0,2010-04-19,0.0,0.0
0.7544618,25.180535972782604,0.7544618,0.0,0.0,2010-04-20,0.0,0.7544618
0.0,25.871613037582303,0.0,0.5343539271780587,0.0,2010-04-21,0.4757505018389366,0.0
0.0,26.562690102382007,0.0,0.0,0.0,2010-04-22,0.0,0.0
0.0,27.253767167181703,0.0,0.0,0.0,2010-04-23,0.0,0.0
0.0,26.221231257366533,0.0,0.0,0.0,2010-04-24,0.0,0.0
0.00022610724,25.18869534755136,0.00022610724,0.0,0.0,2010-04-25,0.0,0.00022610724
1.1047728,24.156159437736186,1.0881256978985105,0.008637180444017395,0.0,2010-04-26,0.008236028897472374,1.1047728
0.13684393,23.12362352792102,0.08005781114617472,0.5735645411225722,0.0,2010-04-27,0.5713472756297636,0.13684393
0.0,22.091087618105846,0.0,0.1486297766280858,0.0,2010-04-28,0.1549752991410322,0.0
0.0,21.058551708290675,0.0,0.0,0.0,2010-04-29,0.0,0.0
2.872313,20.026015798475502,2.872313,0.0,0.0,2010-04-30,0.0,2.872313
11.400513,18.993479888660328,12.578605112346635,0.7654331977043187,0.0005129999999997636,2010-05-01,0.9282746899490474,11.4
6.4335475,18.978401834175102,15.46905569317685,1.6005260623658462,0.0,2010-05-02,1.9425708568039393,6.4335475
5.074318,18.963323779689883,16.615633084687182,1.773508330402401,0.0,2010-05-03,2.1542322780872665,5.074318
4.753905,18.948245725204657,17.300297243729716,1.8365989248844594,0.0,2010-05-04,2.2326419160730087,4.753905
6.077785,18.933167670719435,19.22734038148098,1.872565141026501,0.0,2010-05-05,2.2781767212222395,6.077785
15.109135,18.91808961623421,26.253101581178527,1.972530634341342,3.709135,2010-05-06,2.401708165961113,11.4
5.7566724,18.903011561748983,26.900289632563513,2.3030755269438816,0.0,2010-05-07,2.806408821671133,5.7566724
0.78485906,18.88793350726376,22.51492816044708,2.3294306965655784,0.0,2010-05-08,2.8407898355508547,0.78485906
6.9010344,18.872855452778538,24.687612269695062,2.12941234456436,0.0,2010-05-09,2.5989379461876583,6.9010344
6.225441,19.88633313273962,25.842073742702453,2.3495307068035327,0.0,2010-05-10,2.7214488201890767,6.225441
11.512921,20.8998108127007,31.93137420768407,2.5263464462721434,0.11292100000000005,2010-05-11,2.7843530887462413,11.4
2.476271,21.91328849266178,28.368139099646335,2.94444354610054,0.0,2010-05-12,3.095062561937193,2.476271
13.509586,22.926766172622862,33.947217408487546,2.9036555514495714,2.109586,2010-05-13,2.917266139709214,11.4
2.849223,23.940243852583944,30.288389906438425,3.3167866109636064,0.0,2010-05-14,3.1912638910855153,2.849223
0.9815664,24.953721532545025,24.98999158908221,3.265579710106555,0.0,2010-05-15,3.014385007249659,0.9815664
1.047898,25.967199212506106,20.213120677574018,3.08670436210022,0.0,2010-05-16,2.7380645494079685,1.047898
1.7106311,26.980676892467187,16.576839654610136,2.88440604108871,0.0,2010-05-17,2.462506081875171,1.7106311
1.118959,26.800000312991784,12.87115190416985,2.594612693215367,0.0,2010-05-18,2.2300340572249207,1.118959
7.1799808,26.61932373351638,15.81523033100935,2.2708716936923765,0.0,2010-05-19,1.9650306794681234,7.1799808
7.1406918,26.43864715404098,18.277581643810173,2.5001373058355094,0.0,2010-05-20,2.178203181363668,7.1406918
0.4103481,26.257970574565576,13.676928955739683,2.6693615133009843,0.0,2010-05-21,2.3416392747695047,0.4103481
0.34198412,26.077293995090173,9.700098042238686,2.2932092755308284,0.0,2010-05-22,2.0256057579701694,0.34198412
0.19407794,25.89661741561477,6.270430414905504,1.9178647354250427,0.0,2010-05-23,1.7058808319081393,0.19407794
-1.6653345e-13,25.715940836139367,3.3676664948462642,1.531221312455797,0.0,2010-05-24,1.3715426076034427,0.0
0.26984736,25.535264256663968,1.5181036674974686,1.1142734063812105,0.0,2010-05-25,1.005136780967585,0.26984736
7.0212665,26.10707067634504,7.099629540603201,0.7648842716235785,0.0,2010-05-26,0.6748563552706905,7.0212665
7.735285,26.67887709602611,11.68516769932641,1.690332965030248,0.0,2010-05-27,1.4594138762465432,7.735285
4.2727575,27.250683515707184,11.870572831514542,2.2150408793575767,0.0,2010-05-28,1.872311488454291,4.2727575
0.72899103,27.822489935388255,8.433066781042653,2.2793903401271987,0.0,2010-05-29,1.8871067403446902,0.72899103
23.787249,28.39429635506933,16.281796339877502,1.9606982063035,12.387248999999999,2010-05-30,1.5905722348616538,11.4
3.2473266,28.9661027747504,14.53977055237679,2.779253090644742,0.0,2010-05-31,2.2100992968559696,3.2473266
2.5270603,29.537909194431478,12.300092415103457,2.6782147563654437,0.0,2010-06-01,2.088523680907889,2.5270603
