time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2],t2m_[K]
2008-05-31,15.875,63.625,15.975316,-8.326673e-14,5.926588e-05,0.36880362,55.66905080168335,289.43338
2008-06-01,15.875,63.625,14.341401,0.76587653,5.9115828e-05,0.36665782,56.685700460716525,288.70734
2008-06-02,15.875,63.625,11.965254,-8.326673e-14,5.8439688e-05,0.36688963,55.5813036583088,286.37247
2008-06-03,15.875,63.625,16.979376,-8.326673e-14,5.8063248e-05,0.36515164,54.47690685590108,289.3517
2008-06-04,15.875,63.625,15.097568,0.01599425,5.737542e-05,0.3602185,53.37251005349336,291.6081
2008-06-05,15.875,63.625,15.138457,-8.326673e-14,5.6644716e-05,0.3546999,52.26811325108563,293.11288
2008-06-06,15.875,63.625,14.823001,1.9791825,5.623943e-05,0.35297897,51.1637164486779,291.47855
2008-06-07,15.875,63.625,16.187098,0.015460767,5.5125263e-05,0.34987038,50.05931964627018,289.68918
2008-06-08,15.875,63.625,13.703177,0.8991141,5.444718e-05,0.3456349,48.95492284386246,289.5602
2008-06-09,15.875,63.625,10.636439,3.3643582,5.4191925e-05,0.34827358,47.850526041454735,283.6316
2008-06-10,15.875,63.625,6.183383,17.722277,5.7316964e-05,0.3657404,48.11572186924793,282.28412
2008-06-11,15.875,63.625,8.247484,4.6524115,5.362685e-05,0.3800149,48.38091769704112,279.46033
2008-06-12,15.875,63.625,10.253837,1.8606309,5.2089465e-05,0.37903467,48.64611352483431,280.6729
2008-06-13,15.875,63.625,12.158024,2.7167592,5.1485815e-05,0.38023967,48.911309352627505,281.8892
2008-06-14,15.875,63.625,10.743316,2.1589456,5.0721603e-05,0.3797875,49.1765051804207,283.346
2008-06-15,15.875,63.625,7.1863556,10.213707,5.2264444e-05,0.38728684,49.44170100821389,282.91815
2008-06-16,15.875,63.625,13.135638,1.8195343,4.982529e-05,0.3902728,49.70689683600708,285.3687
2008-06-17,15.875,63.625,14.189588,2.1512203,4.9106282e-05,0.38290977,49.972092663800275,285.8428
